date,campaign_name,country,spend,impressions,clicks,installs,currency
2026-07-05,Say_Global_Auto_Install_060726_All,TR,77,1,0,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,TM,82,6,0,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,UG,504,4,1,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,AE,2,1,0,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,UZ,116,17,0,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,VE,933,58,4,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,YE,495,70,1,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,ZM,1146,48,0,,VND
2026-07-05,Say_Global_Auto_Install_060726_All,ZW,918,27,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,AF,1243,190,3,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,DZ,4895,379,4,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All,AO,144,18,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,AZ,57,1,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BH,19,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BD,1906,124,3,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BJ,5,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BT,110,29,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BW,29,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BR,338,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BF,40,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,BI,126,28,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,KH,66,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,CM,30,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TD,92,10,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,CO,0,0,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,KM,11,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,CD,205,25,2,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,DJ,6,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,DO,13,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,EC,52,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,EG,1663,74,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SV,19,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GQ,7,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ER,3,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ET,1338,149,2,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,FM,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,FJ,118,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GM,89,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GE,69,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GH,180,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GN,207,15,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GW,3,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,GY,39,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,HT,110,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,IN,7288,762,12,8,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ID,315,17,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,IQ,612,41,3,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,CI,110,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,JO,564,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,KE,291,26,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,KI,2,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,KG,10,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LA,248,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LB,39,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LS,118,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LR,170,24,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LY,1004,75,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MG,474,65,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MW,498,52,2,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MV,172,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ML,5,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MH,58,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MR,21,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MN,56,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MA,539,41,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MZ,466,20,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,MM,121,14,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,NA,6,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,NR,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,NP,983,78,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,NE,76,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,NG,593,32,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,PK,3754,333,2,3,VND
2026-07-06,Say_Global_Auto_Install_050726_All,PS,241,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,PG,116,23,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,PH,4992,35,3,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,QA,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,CG,19,2,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,RW,162,16,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ST,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SA,254,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SN,62,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SC,0,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SL,181,15,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SB,24,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SO,1130,122,3,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ZA,32,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SS,854,52,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,LK,967,39,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SR,21,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,SY,833,156,3,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TJ,23,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TZ,220,15,0,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TH,116,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TL,194,36,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TG,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TO,58,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TN,656,36,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TR,306,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,TM,15,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,UG,115,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,UZ,242,14,1,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All,VU,22,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,VE,116,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,VN,105,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,YE,554,70,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ZM,280,24,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All,ZW,621,20,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AF,5478,839,11,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,DZ,15248,1554,15,7,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AO,1071,133,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AM,33,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AU,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AZ,53,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BH,3,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BD,10643,940,12,5,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BJ,261,39,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BT,452,80,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BO,13,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BW,588,61,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BR,915,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BF,192,38,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,BI,771,153,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KH,694,26,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CM,1966,88,3,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CV,21,8,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CF,26,6,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TD,343,62,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CN,10,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CO,36,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KM,19,10,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CD,3865,146,5,3,VND
2026-07-06,Say_Global_Auto_Install_060726_All,DJ,6,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,DO,223,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,EG,6396,219,5,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SV,27,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GQ,31,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ER,95,18,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ET,12334,1057,10,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,FM,33,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,FJ,1273,46,2,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GA,52,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GM,1228,31,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GE,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GH,1060,48,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GN,609,71,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GW,505,6,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,GY,126,12,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,HT,849,83,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,HN,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,IN,22113,2325,22,18,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ID,3089,81,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,IQ,3152,152,6,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CI,1146,49,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,JO,693,20,2,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KE,2649,164,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KI,327,15,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KW,27,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,KG,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LA,308,15,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LB,198,9,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LS,724,36,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LR,1168,129,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LY,2865,242,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MG,3092,396,7,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MW,3595,437,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MY,139,6,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MV,45,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ML,207,65,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MR,69,20,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MU,159,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MN,45,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MA,1406,159,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MZ,799,96,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,MM,868,61,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NA,595,19,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NR,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NP,3722,552,5,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NC,25,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NI,169,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NE,104,27,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,NG,5763,301,5,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,OM,94,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PK,27847,2270,49,20,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PW,8,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PS,707,18,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PA,43,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PG,1792,159,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,PH,2534,72,4,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,QA,30,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,CG,189,17,0,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,RW,819,97,2,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All,WS,34,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ST,16,8,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SA,499,10,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SN,227,35,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SC,20,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SL,2289,185,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SB,442,48,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SO,3929,308,3,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ZA,1380,21,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SS,3550,253,4,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,LK,2000,115,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SR,84,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SZ,165,26,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,SY,4084,701,6,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TJ,304,16,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TZ,1645,96,3,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TH,250,22,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TL,1047,152,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TG,64,8,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TO,278,8,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TT,142,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TN,1376,104,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TR,377,6,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,TM,409,29,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,UG,371,34,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All,AE,78,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,UZ,769,42,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,VU,43,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,VE,1318,112,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,VN,227,7,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,YE,2471,374,3,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ZM,1926,143,4,,VND
2026-07-06,Say_Global_Auto_Install_060726_All,ZW,3239,118,4,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AF,7486,1464,9,3,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,DZ,27223,3144,28,9,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AO,1645,215,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AG,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AR,163,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AM,9,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AU,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,AZ,324,7,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BH,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BD,12051,1410,12,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BZ,6,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BJ,282,56,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BT,997,157,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BO,123,14,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BQ,12,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BW,903,114,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BR,2424,24,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,VG,31,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BN,13,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BF,581,94,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,BI,1363,299,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KH,1034,31,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CM,1580,143,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CV,15,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CF,43,14,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,TD,950,124,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CL,16,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CN,53,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CO,304,12,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KM,105,28,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CR,215,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CY,92,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CD,2350,234,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,DJ,30,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,DO,380,13,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,EC,115,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,EG,9014,446,9,4,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,SV,405,10,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GQ,47,9,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,ER,287,23,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,ET,11995,1394,5,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,FM,13,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,FJ,648,41,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GA,37,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GM,1119,41,3,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GE,293,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GH,1305,73,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GD,17,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GT,414,5,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GN,808,148,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GW,148,30,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,GY,211,17,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,HT,738,142,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,HN,7,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,IN,43982,5921,57,24,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,ID,1435,88,5,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,IQ,3830,265,3,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,CI,607,58,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,JM,41,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,JO,1383,43,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KE,3859,269,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KI,157,13,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KW,133,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,KG,141,9,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,LA,624,20,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,LB,342,16,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,LS,618,90,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,LR,1993,207,2,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,LY,5707,518,7,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MG,3759,632,6,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MW,5212,735,9,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MY,226,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MV,349,24,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,ML,388,77,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MH,39,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MR,138,34,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MU,166,9,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MX,282,7,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MN,76,4,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MA,2767,303,2,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MZ,1564,182,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,MM,2185,178,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NA,545,25,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NR,20,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NP,4742,814,11,2,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NI,639,32,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NE,240,60,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,NG,7681,475,8,4,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,OM,79,7,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PK,28570,2834,39,13,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PS,614,33,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PA,200,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PG,1679,159,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PE,22,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PH,3047,91,2,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,PR,117,1,0,,VND
