date,ad_name,country,spend,impressions,clicks,installs,currency
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CN,0,1,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KM,81,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CK,2,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CR,92,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CD,1605,23,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,DO,29,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,EC,15,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,EG,1083,32,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SV,66,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GQ,2,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ET,5172,407,6,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,FM,34,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,FJ,180,22,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GF,24,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GA,4,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GM,7,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GE,14,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GH,266,4,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GT,21,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GN,22,9,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GW,0,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,HT,25,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,HN,11,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,IN,19712,2556,29,4,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ID,394,14,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,IQ,795,33,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CI,270,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,JP,0,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,JO,291,10,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KE,1027,47,1,1,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KI,222,9,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KW,0,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KG,9,3,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LA,271,4,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LB,36,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LS,2,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LR,310,8,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LY,749,34,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MG,1322,64,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MW,2013,117,4,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MY,252,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MV,137,10,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ML,78,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MU,49,4,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MX,31,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MN,39,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MA,428,7,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MZ,61,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MM,303,9,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NA,183,7,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NP,3058,305,4,1,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NZ,76,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NI,210,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NE,4,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NG,753,27,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,OM,9,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PK,13618,1056,16,4,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PS,30,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PA,31,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PG,382,31,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PE,324,5,2,1,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PH,4057,43,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,QA,16,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CG,171,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,RW,258,25,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,WS,10,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ST,27,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SA,52,4,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SN,8,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SC,1,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SL,299,12,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SB,290,15,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SO,1751,102,2,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZA,82,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SS,507,58,2,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LK,1895,75,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SR,216,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SZ,1,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SY,1475,163,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TJ,104,16,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TZ,583,28,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TH,281,9,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TL,282,36,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TG,13,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TO,5,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TT,45,1,1,1,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TN,824,15,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TR,19,2,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TM,217,20,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TV,26,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,UG,107,7,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AE,16,3,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,UZ,427,42,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,VU,10,1,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,VE,375,21,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,VN,64,5,0,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,YE,749,43,2,1,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZM,906,34,1,,VND
2026-07-04,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZW,1133,28,1,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AF,8416,1344,6,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,DZ,43283,4074,66,15,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AO,1848,157,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AR,103,6,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AM,20,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AU,1,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,AZ,372,10,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BH,57,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BD,14322,1079,18,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BZ,58,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BJ,294,32,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BT,1260,171,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BO,185,10,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BW,430,39,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BR,2016,20,3,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BN,112,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BF,565,53,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,BI,942,227,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KH,988,57,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CM,2653,100,4,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CV,16,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CF,41,6,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,TD,1967,125,5,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CN,23,4,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CO,727,9,2,2,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KM,174,12,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CR,273,6,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CW,103,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CY,64,3,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CD,2286,183,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,DJ,48,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,DO,368,9,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,EC,32,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,EG,10477,365,11,4,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,SV,118,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GQ,33,8,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ER,116,15,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ET,22987,2566,22,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,FM,99,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,FJ,1300,62,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GA,4,3,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GM,344,36,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GE,78,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GH,1506,53,3,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GD,48,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GT,209,7,2,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GN,1551,158,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GW,92,19,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,GY,199,9,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,HT,1013,67,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,HN,171,3,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,IN,50609,5202,77,30,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ID,1968,81,4,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,IQ,6663,391,9,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CI,2396,48,4,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,JM,23,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,JP,0,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,JO,1020,25,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KZ,14,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KE,6995,310,6,2,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KI,319,23,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KW,94,4,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,KG,231,9,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LA,1136,22,1,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LB,572,18,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LS,465,34,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LR,1845,170,3,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LY,6398,468,10,2,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MG,5868,609,8,2,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MW,5139,664,7,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MY,144,5,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MV,263,24,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,ML,238,36,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MH,1,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MR,551,36,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MU,172,7,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MX,263,9,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MN,160,8,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MA,4436,333,7,1,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MZ,1394,123,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,MM,1344,74,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NA,571,21,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NR,8,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NP,6716,848,8,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NI,370,20,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NE,391,27,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,NG,5687,320,6,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,OM,414,9,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PK,32657,2714,51,10,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PW,8,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PS,1474,43,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PA,127,3,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PG,1461,130,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PY,31,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PE,124,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PH,3372,103,2,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,PR,38,2,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,QA,188,7,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,CG,398,50,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,RW,863,130,1,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,LC,46,1,0,,VND
2026-07-05,Say_Global_Auto_Install_050726_All_ SAYA_S7_SKIT_H1_US_META_clean,WS,95,7,0,,VND
